0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
216.39624,697.8107,209.3882,670.39087,0.0,0.0,246.34227,620.48016,0.0,0.0,358.12604,654.76434,327.1181,705.3739,466.31552,742.7305,426.79752,784.3211,392.989,907.8789,393.46237,900.4031,752.11505,661.60345,735.7704,719.762,1076.7932,747.518,1083.3955,778.3763,1432.8344,799.08984,1421.9861,787.86804
203.01027,758.0484,195.84027,735.2168,0.0,0.0,236.86775,686.1546,0.0,0.0,348.36676,697.99365,291.6504,742.489,463.44693,767.5629,376.16205,806.8243,419.68524,898.0646,359.71426,898.05414,735.32465,670.7141,707.9043,728.4728,1067.9425,772.57587,1050.1617,799.8259,1415.8748,800.5513,1398.1907,794.60175
204.23346,810.32526,190.38437,785.6172,0.0,0.0,225.26976,730.0285,0.0,0.0,348.39172,725.5424,285.6135,799.96405,451.6889,793.43536,352.50928,890.83636,390.21744,915.16504,347.02365,919.8886,777.28937,709.78107,744.986,782.95514,1139.9335,799.0621,1109.4369,842.26135,1439.9763,824.4271,1422.1505,827.75665
214.75987,820.305,202.96335,796.07996,0.0,0.0,242.16609,741.17487,0.0,0.0,356.4799,732.0215,294.4931,794.69135,446.5035,795.21716,359.5014,865.6375,377.72473,915.0931,0.0,0.0,761.4588,715.9539,726.73395,782.5976,1129.6184,797.0812,1098.5498,831.2805,1420.222,833.95685,1400.9537,829.7428
199.65784,833.1587,187.83559,807.9049,0.0,0.0,235.04214,756.0886,0.0,0.0,358.3248,754.19556,296.4938,815.2294,432.81723,816.1793,356.6239,874.6923,375.79083,910.6456,0.0,0.0,787.8532,722.1917,752.7521,788.9372,1161.3746,811.7687,1135.7759,846.58484,1434.2397,839.50195,1414.1895,840.5061
203.6369,829.52014,191.96649,805.10547,0.0,0.0,236.45934,753.3183,0.0,0.0,357.97943,749.66425,293.66476,813.94464,440.4385,814.64307,350.22025,883.06586,376.49536,914.4155,0.0,0.0,775.51544,726.63965,739.57227,794.07336,1148.7316,810.2923,1119.7024,845.0948,1434.2926,837.3289,1415.1499,835.23364
214.24388,810.3075,201.51334,785.9464,0.0,0.0,239.54897,729.2479,0.0,0.0,362.8164,723.40466,291.01785,788.2696,454.14615,793.9611,344.02655,868.23456,375.9883,911.4771,325.22937,905.9676,778.5691,714.5301,739.67944,782.5889,1136.7458,799.0214,1105.0569,834.7378,1434.6813,824.1323,1418.4437,819.5038
206.42107,755.37274,196.99141,730.9078,0.0,0.0,232.32294,687.6618,0.0,0.0,344.51392,714.193,272.63382,761.94324,458.08356,796.1825,340.4329,832.5678,401.7084,913.54376,0.0,0.0,735.89923,685.4541,700.64813,748.39166,1111.6594,769.64703,1092.3143,804.5082,1453.0228,806.16284,1433.8744,805.637
226.0084,719.31616,215.54887,693.7705,0.0,0.0,257.58658,634.9104,0.0,0.0,376.01,655.8157,334.51328,690.9474,457.59296,758.9947,389.08923,774.6381,407.05554,911.42834,384.20636,903.20435,795.2197,651.4418,777.0628,707.0955,1120.4412,772.94037,1106.1343,801.14594,1442.7815,796.1107,1415.9117,795.83356
256.17096,640.23914,252.47946,613.4234,0.0,0.0,292.40894,562.8616,0.0,0.0,392.3318,595.5171,368.5139,632.6046,460.5568,723.8667,437.93362,737.19366,407.6837,905.45966,440.12213,894.4488,787.142,627.8399,771.4919,682.79803,1095.4534,723.1681,1103.5353,762.13513,1411.1112,769.17755,1410.0016,776.52014
235.05812,586.0369,236.48428,565.9995,0.0,0.0,287.69507,525.82697,0.0,0.0,384.08707,546.6217,394.84296,575.8085,445.4441,703.1965,458.3399,715.95984,397.88455,906.81445,455.69934,892.8325,814.13586,587.52966,814.3404,640.57135,1142.6575,708.17316,1142.7843,749.3885,1458.3633,764.8903,1459.5562,787.192
275.19342,560.5684,269.484,533.1059,0.0,0.0,325.14014,477.69644,0.0,0.0,435.9688,510.74005,437.2818,546.3531,471.48633,707.5034,460.93414,722.3125,415.0709,901.256,446.28186,924.6918,851.8231,550.8693,850.739,606.31433,1176.3354,705.37573,1192.8029,749.1744,1462.2883,783.27686,1452.8837,805.7154
281.0608,541.3601,279.6646,515.5329,0.0,0.0,344.62592,465.3016,0.0,0.0,442.11703,493.5068,445.46567,523.0278,447.12936,707.4919,453.0315,714.015,392.8416,902.6111,446.1254,925.8031,857.7355,537.77026,854.25903,593.7616,1200.6603,689.81964,1206.2056,736.8413,1490.2443,772.5152,1481.119,807.1313
281.07706,518.4403,284.08212,495.21863,0.0,0.0,356.40582,455.5775,0.0,0.0,447.9593,483.21472,451.13416,510.79663,427.84024,717.1302,439.12546,729.4565,365.42926,899.9905,431.4951,959.7092,858.7392,534.82544,850.9574,590.3489,1198.4517,677.30426,1195.6649,722.7593,1494.9885,778.9435,1486.2291,814.1258
284.14545,509.45465,287.94617,483.2503,0.0,0.0,363.0584,440.7262,0.0,0.0,457.1054,471.93604,446.9614,505.5976,432.9342,710.6928,435.76428,732.26886,365.58603,889.7267,424.61636,959.52356,866.34125,528.3246,849.24524,586.08325,1194.182,669.8802,1182.656,718.2492,1491.7421,778.2296,1471.6272,813.78296
283.317,507.64362,287.51984,481.26575,0.0,0.0,362.7041,438.98294,0.0,0.0,455.2306,471.13425,443.17438,506.08264,429.35065,708.95605,434.06662,733.9596,363.38754,883.78107,426.17633,957.8831,862.58685,528.5052,844.33234,586.9993,1193.6829,669.04425,1182.3666,718.2483,1486.1653,776.7184,1468.3317,813.93756
282.376,516.3991,286.93588,492.91113,0.0,0.0,361.91458,453.74783,0.0,0.0,454.80536,482.73398,449.03964,509.27777,429.0022,714.71075,434.593,728.4875,362.52228,891.3108,417.42947,957.3633,870.9181,531.2741,856.4109,585.6733,1204.6372,673.74976,1189.3998,716.0949,1497.3625,777.1366,1477.5868,809.6296
285.3256,531.80774,287.08844,506.88715,0.0,0.0,356.56265,460.1055,0.0,0.0,447.16077,485.92767,444.05835,515.12714,436.52124,706.45734,443.46588,715.7591,381.0543,903.13995,448.65933,935.7678,851.4919,533.1786,841.57965,589.8811,1196.9497,680.2792,1194.5674,730.2948,1486.5964,770.29474,1477.0701,811.21106
280.6587,568.70294,271.39932,537.7524,0.0,0.0,328.17792,476.26236,0.0,0.0,449.0834,505.74692,438.62173,553.6904,489.24884,701.376,458.88666,724.4166,426.09778,898.9962,447.40158,912.68445,858.66284,549.239,850.162,609.5975,1171.2085,699.50464,1191.0198,751.7064,1454.352,773.6093,1438.6373,796.71295
261.12927,595.07104,253.7477,568.7827,0.0,0.0,296.55698,512.9546,0.0,0.0,408.24756,545.62195,406.88928,576.3016,484.13956,718.88293,457.12408,718.9201,431.78494,910.00104,426.52844,903.24554,825.3099,572.78253,825.2154,625.3917,1159.1191,711.6625,1179.9966,749.7638,1460.1107,780.156,1451.0206,792.2575
239.85434,644.67316,236.20372,616.49945,0.0,0.0,282.0438,553.4531,0.0,0.0,379.3319,567.9803,383.791,609.2013,452.4314,716.7065,459.2222,735.2434,415.48584,927.59186,455.2461,902.617,791.4,596.137,792.27374,653.7364,1098.2509,709.72144,1114.0134,755.1934,1435.9293,762.6544,1436.6438,779.4828
241.49826,680.21924,234.20293,653.98474,0.0,0.0,265.16348,602.0464,0.0,0.0,370.84875,637.7981,344.29504,679.26135,465.01968,740.5868,407.91458,767.4179,407.53137,905.8964,378.9387,896.8083,753.4538,656.9584,741.9062,711.4793,1060.8109,737.12,1069.1925,765.4367,1404.2968,791.29364,1404.9224,783.13513
207.44943,741.22015,199.44118,719.3302,0.0,0.0,243.91896,669.53577,0.0,0.0,365.48874,677.6153,289.02942,714.53656,452.93335,770.2164,336.02115,789.0778,390.05447,900.1811,330.25525,894.07715,791.34247,653.7745,747.65137,712.0045,1127.3732,772.5229,1103.3405,807.4785,1437.8434,796.08563,1419.2587,798.72845
209.44157,787.2451,198.29361,765.31793,0.0,0.0,229.4659,718.57935,0.0,0.0,342.04926,711.9921,258.6855,776.9698,457.32404,792.35547,303.92654,864.0463,385.80762,914.7197,301.72076,906.7508,744.6159,691.77045,697.9539,763.89923,1112.8846,758.3822,1078.4304,807.7178,1424.3634,792.6259,1413.634,804.32465
202.30705,802.02234,195.98373,779.014,0.0,0.0,237.78204,733.3568,0.0,0.0,349.94403,731.0666,256.0793,794.22516,447.59372,797.8306,297.23438,868.722,386.63287,911.67444,271.96695,895.8957,765.3374,702.98804,711.568,773.5401,1135.4265,789.30927,1091.3269,834.65845,1429.5254,818.9995,1413.2399,830.4465
193.75648,831.7358,183.34561,806.2852,0.0,0.0,227.13712,758.98157,0.0,0.0,342.73865,749.7737,251.14037,819.04614,442.51605,787.98285,315.59436,859.4749,389.10022,900.7275,0.0,0.0,764.0541,699.3989,710.6854,773.4319,1155.2638,791.8449,1124.0618,843.8635,1420.6343,828.1573,1405.3901,846.1383
190.92728,833.72076,180.73732,806.56335,0.0,0.0,224.12169,759.45984,0.0,0.0,337.6774,759.8041,246.40576,827.3621,430.59677,793.06805,311.41992,862.3521,393.10657,898.1543,0.0,0.0,760.23254,709.8359,708.42975,783.7191,1158.8508,786.4598,1130.7092,835.5801,1419.3314,830.11145,1404.2224,845.6941
193.3722,830.7495,186.55371,805.3274,0.0,0.0,230.00052,756.96387,0.0,0.0,339.24185,748.28235,239.60568,811.1796,429.01294,800.5737,296.53098,864.84247,384.73804,903.41656,0.0,0.0,755.9669,707.3099,696.06726,779.0825,1144.9579,791.1737,1108.6534,838.83,1417.7816,827.5034,1403.435,838.8327
205.83156,784.97833,197.12123,763.4749,0.0,0.0,229.40158,720.2377,0.0,0.0,335.8798,718.07605,244.39014,777.32306,430.57437,785.68365,275.57016,846.6801,366.36163,903.20166,251.34586,893.1808,769.5264,695.74786,717.3831,768.8637,1166.5673,779.85205,1125.2567,830.77057,1449.6893,812.5869,1438.0614,833.25885
207.52176,776.2273,196.75539,749.7219,0.0,0.0,233.61223,697.9493,0.0,0.0,349.9709,698.6426,253.16986,769.5475,450.2517,788.04877,297.7727,865.0443,379.47717,906.2494,303.50076,909.0936,773.07056,680.9352,718.5597,757.9732,1150.0316,776.9841,1112.635,832.75653,1450.2943,799.90466,1434.4528,818.8266
224.36247,705.8515,216.73476,682.0803,0.0,0.0,260.47385,628.8731,0.0,0.0,376.53506,649.4916,323.79468,681.0145,466.3699,756.49786,380.9837,770.5509,413.9674,908.2991,384.98602,900.9804,782.1279,641.368,755.7882,694.64484,1096.5741,758.3042,1077.7764,787.2461,1401.1755,783.0724,1382.5829,785.70984
255.01295,638.54095,251.00047,611.9162,0.0,0.0,284.46002,561.56335,0.0,0.0,376.73648,597.9291,367.90567,636.3841,445.8014,717.5061,450.25626,740.34033,392.78946,888.45874,450.11902,895.58044,763.114,639.72974,756.63605,694.1563,1077.104,728.46576,1086.4779,764.1043,1401.1715,784.1128,1397.291,789.28094
248.92978,591.52606,253.20836,568.26117,0.0,0.0,312.99567,526.524,0.0,0.0,400.00772,540.83093,397.2997,583.5496,437.28342,694.0347,463.4273,729.4582,385.7722,880.45404,467.68848,900.46454,803.53296,588.3779,791.9326,648.7482,1148.3284,701.0991,1139.6782,753.56506,1467.2865,758.38824,1457.1178,793.58264
254.99767,560.01263,252.48926,535.7406,0.0,0.0,309.61856,486.28207,0.0,0.0,423.09558,511.01495,417.01584,553.5773,484.54956,698.71234,473.8053,730.1493,432.9617,875.7468,461.72745,882.91187,849.97,575.0438,840.9346,634.20386,1173.1246,712.03894,1166.3507,763.65985,1470.775,753.6176,1456.1576,790.21075
282.7578,555.94446,275.93784,524.1429,0.0,0.0,335.42038,463.75626,0.0,0.0,448.769,498.99408,429.74112,544.90894,462.47946,702.8261,443.51917,723.69403,404.21146,872.0151,442.75388,918.60205,879.0603,548.3911,864.5438,612.8141,1209.7068,710.4077,1228.3202,771.3051,1483.6005,763.6705,1475.3093,805.99915
285.53503,523.685,286.34293,496.57535,0.0,0.0,354.4142,449.63123,0.0,0.0,453.09164,484.34418,433.18738,519.8731,437.48584,706.5865,427.2534,724.2532,382.97345,876.9126,446.04556,934.12335,872.23425,545.60974,853.4993,607.4331,1220.2644,691.81976,1223.2362,749.05536,1496.287,771.98126,1496.1599,818.71857
288.0011,522.4609,288.50778,494.43137,0.0,0.0,358.2865,447.7554,0.0,0.0,459.39404,481.62167,428.41177,525.0275,439.63394,700.83356,415.44345,734.11395,373.66333,864.8646,430.80066,941.02606,875.4666,543.3825,849.5411,608.8484,1225.7648,684.3662,1225.8772,745.87134,1495.1764,777.0912,1494.5143,826.44385
295.7823,526.99884,294.1825,496.91504,0.0,0.0,363.20145,444.99008,0.0,0.0,466.97845,475.87595,434.211,523.4808,444.14044,699.7775,420.90665,732.88715,371.5015,873.46423,439.02283,942.46655,889.524,540.448,862.24005,608.73346,1240.4272,694.1781,1242.4445,759.943,1516.9692,781.24805,1509.2435,831.3237
292.97098,525.81995,291.4693,495.84827,0.0,0.0,361.31003,443.37735,0.0,0.0,465.65408,473.51627,439.31836,521.68744,445.91193,696.4687,429.52563,730.45984,371.47897,879.4179,438.9462,943.2523,885.57996,542.17725,862.2069,609.687,1229.1641,697.4105,1230.7361,763.02686,1513.995,780.39624,1502.5327,831.1705
289.8221,521.7889,291.1521,497.3707,0.0,0.0,355.88162,457.69025,0.0,0.0,455.27356,492.25113,422.9557,529.8396,447.1669,695.8512,411.22498,727.00586,384.37756,841.22375,433.57224,930.09985,863.35034,553.2324,837.2134,615.3562,1211.731,692.1038,1207.4913,747.25507,1490.4587,781.11127,1488.0758,822.74963
