0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
1056.9978,468.05493,0.0,0.0,1060.7,452.88098,0.0,0.0,1018.8269,423.10248,951.75745,456.07016,938.62854,453.44943,938.6488,546.33746,946.33044,575.2385,1038.0896,583.9337,1043.3877,596.1584,725.91534,521.9356,711.109,506.58264,562.46313,544.49963,562.63855,551.1929,408.43796,473.0844,434.56128,499.0381
1056.273,466.29724,0.0,0.0,1059.4543,452.82812,0.0,0.0,1019.0167,424.90268,948.71643,449.4968,941.907,454.5557,939.3985,539.3568,948.34766,576.83044,1037.9808,582.1454,1045.3281,590.9448,724.1214,515.7264,713.3403,504.32355,563.62225,537.5347,569.9854,553.089,407.7898,470.71875,433.53763,505.70117
1055.9446,465.41644,0.0,0.0,1059.0294,451.56824,0.0,0.0,1017.9154,423.3838,949.058,449.5936,939.95197,453.89026,940.51624,541.8472,948.48865,578.3616,1040.355,581.7682,1046.532,589.2934,725.0059,516.5511,712.8785,504.69403,565.72595,538.9479,570.0556,552.5537,410.5716,469.94205,435.845,502.53052
1053.8628,460.93896,0.0,0.0,1056.5826,447.15787,0.0,0.0,1015.4036,420.74774,948.6007,450.84738,939.6561,453.52405,940.79443,543.8516,949.3457,577.50793,1039.9834,581.4992,1044.2762,586.2979,725.6502,520.53534,713.67993,507.51105,561.0127,540.09485,564.1204,552.20074,404.17758,472.14392,429.11804,503.15887
1052.9731,459.08475,0.0,0.0,1055.9617,444.92297,0.0,0.0,1015.96814,418.55246,948.49976,452.32446,943.17786,452.16174,938.6873,543.76154,950.7136,573.39294,1036.5422,577.894,1044.7526,578.0816,728.48505,522.3453,718.62537,507.53705,563.3946,543.76434,565.3787,553.4002,398.1632,475.245,420.54346,503.96887
1049.6084,457.58878,0.0,0.0,1051.7183,442.99365,0.0,0.0,1011.885,417.11542,941.6824,456.4776,943.8235,447.8022,926.1516,553.2737,952.963,568.4948,1033.0347,570.073,1041.2736,581.5505,721.305,523.0499,717.96277,503.99194,557.88574,543.2097,560.7924,545.9416,393.713,480.12134,413.18588,505.92175
953.1267,438.59344,0.0,0.0,950.1527,418.1692,0.0,0.0,902.7293,371.64612,876.73413,390.47018,784.8298,397.9971,850.4825,525.1801,722.67017,581.4539,912.6277,562.2932,888.60046,618.28094,615.75354,408.82965,559.26434,405.3972,452.08057,436.1325,414.4064,480.39587,273.74545,369.17474,285.18872,443.10852
954.1075,438.48264,0.0,0.0,949.31494,417.61102,0.0,0.0,899.26904,371.86298,878.35297,390.21332,782.96545,398.20712,848.9001,525.00543,724.8185,582.20276,913.5065,561.76013,889.6555,617.9254,618.0905,406.2034,559.65405,402.25076,455.53583,437.09192,416.65485,475.891,276.89743,376.53693,286.9148,441.046
947.4951,441.04068,0.0,0.0,945.1764,419.18005,0.0,0.0,897.8186,370.4096,872.7816,393.28287,778.8924,396.62564,841.48004,526.875,725.9437,582.7857,911.9808,561.94604,891.4839,617.1839,611.6819,408.68234,554.34827,401.0413,452.1951,443.90295,408.26447,470.47662,273.29868,385.0011,281.9829,434.06473
949.10876,438.05045,962.5333,420.80847,944.75244,416.5776,0.0,0.0,897.61,372.2022,877.1834,397.12384,779.9413,399.3965,846.7356,532.3797,729.6259,582.79755,919.42126,568.5072,890.6342,600.60645,601.8065,402.68787,544.3867,392.30237,449.34323,440.91675,411.9236,454.4386,298.6595,406.91885,303.3018,434.1673
947.8801,438.3233,961.32983,420.49188,942.8909,417.03647,0.0,0.0,896.297,373.183,880.11163,396.38174,779.88947,400.289,849.16486,530.8499,729.6832,583.21704,918.74866,568.524,890.28796,600.5792,603.6552,401.5666,544.50433,391.55505,450.14435,440.51428,411.9402,454.00577,298.9342,406.59525,303.50403,432.95496
946.5448,439.82996,960.20496,422.39117,942.4077,418.40137,0.0,0.0,896.6229,373.84473,877.56354,397.51614,778.7438,401.10446,845.939,530.8931,729.6907,584.58203,915.5725,565.62354,890.99854,599.7704,599.9233,401.69388,541.5851,391.40112,448.62372,442.37546,410.27435,454.47952,299.0942,408.1023,303.62546,433.14117
948.3512,441.18164,961.30676,423.0214,943.7482,420.45776,0.0,0.0,898.4198,375.29367,879.35376,392.26343,781.6986,400.3892,845.7377,525.59814,729.92664,585.5703,915.6831,562.23315,892.0655,600.22064,603.5996,395.87167,546.0465,388.28555,452.41772,436.9001,416.55493,454.63953,303.65286,402.30502,308.8386,433.70178
947.7308,441.79138,960.93274,424.09958,943.6669,421.0334,0.0,0.0,898.8438,375.23364,878.6893,393.34875,782.2151,399.79596,846.27295,526.9742,729.87146,584.0101,916.57666,563.14,891.7839,599.9871,604.63495,398.23975,547.7271,390.2566,452.4654,436.96317,417.04675,455.4945,304.72705,401.5982,310.65103,434.97232
948.1101,441.48538,961.3009,423.79816,943.89636,420.73718,0.0,0.0,898.79956,375.187,879.6593,393.58228,782.08844,399.93396,848.1392,527.40045,729.82983,584.06793,916.2278,563.71594,891.39813,599.69836,604.77954,398.8119,547.1524,390.5716,450.95197,438.12585,415.1835,456.58383,301.74237,404.01962,307.63684,437.34433
947.6636,442.07993,961.9211,424.62634,943.92395,420.39975,0.0,0.0,898.76544,373.6326,878.9889,395.87085,781.51874,399.59967,847.867,530.6446,728.50446,584.89874,917.91235,564.70245,892.2837,600.26495,604.8727,401.12775,547.2723,392.10406,451.5827,438.47412,414.39432,457.0776,299.4529,402.27374,306.56894,437.72043
951.4414,442.04053,965.29626,423.96094,946.6145,420.70764,0.0,0.0,899.6913,375.1274,880.6404,394.59134,782.3349,400.47052,849.85236,529.5083,728.15204,585.7722,919.8052,564.1516,891.6319,600.04956,603.2806,396.89157,545.1167,388.98404,450.51843,437.76648,415.02884,459.0239,297.38818,402.1953,304.15054,440.31473
950.9905,440.34247,966.19714,422.24866,945.4334,418.34854,0.0,0.0,897.13007,373.69482,882.7465,395.56308,780.4051,400.64877,852.67834,529.3297,728.51245,585.8146,920.1618,564.9994,890.7534,600.19775,606.3372,393.1707,545.64014,384.9329,454.29034,435.74615,415.64905,456.18765,300.12225,401.732,307.426,439.50775
949.4215,440.18924,964.4386,422.36563,944.30896,418.30298,0.0,0.0,896.38336,373.3569,879.16077,396.00702,779.9611,400.45322,849.67487,529.87683,729.054,585.1846,920.599,564.19836,892.2738,600.1313,604.74243,394.2447,545.9619,386.24542,454.0683,434.42047,416.56976,456.48627,300.7173,396.521,308.4255,437.5146
950.05945,439.38812,965.1726,421.24725,944.13916,417.20575,0.0,0.0,894.7449,373.19476,879.2437,396.94537,778.63135,400.87122,849.09204,530.8207,728.9525,585.1087,921.9304,564.9482,891.1614,600.07135,604.4447,393.81183,544.8264,385.30124,454.97647,435.92648,417.01898,455.12262,302.6302,399.17017,309.32065,435.402
949.53064,439.26746,964.29706,421.4388,944.09863,417.43732,0.0,0.0,895.7616,373.50095,880.6688,396.90973,779.0054,400.76895,851.6725,530.59937,728.52057,584.224,920.55835,565.9115,890.54987,599.802,606.21796,395.1735,545.9257,386.44598,455.36414,435.7215,416.80432,454.65274,303.32245,400.08066,309.9629,435.87238
948.0043,439.58258,962.13635,421.92148,943.2406,418.31696,0.0,0.0,896.2423,373.90625,878.3078,394.78516,779.9029,400.26016,850.0204,528.6409,729.2597,584.4647,918.79895,565.78595,890.52893,599.98364,604.27716,393.76846,546.03735,385.85974,453.2345,434.19113,416.49362,455.5454,301.7042,399.30786,308.63095,438.30005
949.41394,440.49484,963.1789,422.3342,944.59973,419.85907,0.0,0.0,898.31165,375.53217,879.9242,392.40076,782.4378,400.96353,851.7694,525.9273,728.0851,585.34155,917.427,563.0793,891.4127,600.1173,605.78296,392.16974,548.0059,386.31552,451.89658,430.34973,417.6851,458.35263,301.0459,394.37924,309.04373,441.93057
949.9864,441.0876,963.81836,423.046,945.56604,420.18008,0.0,0.0,899.46497,375.1584,878.8477,393.58478,782.93933,400.78168,849.77136,527.1449,727.1556,584.8925,918.2073,562.3876,891.7159,600.1379,605.0464,395.92108,548.18713,389.62186,450.92932,431.54257,417.3109,458.85764,300.7537,395.3727,308.8573,442.23737
950.5814,445.60846,0.0,0.0,947.73145,421.05466,0.0,0.0,899.87177,368.1284,868.5493,397.3236,785.2508,395.31226,841.9665,527.7185,724.412,579.49554,905.5712,562.57935,880.58264,612.07324,600.94507,415.2628,549.5,406.47382,439.4612,448.55176,397.78445,486.38712,236.27768,394.45355,250.48059,463.51578
948.66254,442.65057,962.15656,425.14587,945.296,421.39636,0.0,0.0,899.92566,374.28912,874.8689,392.76825,781.4146,399.40018,844.0205,526.11194,727.76227,585.5488,917.9505,562.53076,892.4841,600.16876,600.20703,396.95862,545.01483,389.62952,449.0805,436.57434,414.57602,458.50366,297.83606,401.03363,304.98138,440.39798
948.22253,441.76547,0.0,0.0,944.9741,420.75134,0.0,0.0,899.1312,374.24347,872.2202,393.30975,780.4714,399.77606,840.745,526.3462,729.49744,585.23975,916.5991,562.5991,893.22876,599.5827,598.9429,399.50763,544.7779,391.6736,446.7243,438.1474,412.49,457.1186,297.93628,404.7204,303.8515,439.08072
946.4772,447.37384,0.0,0.0,946.0231,423.13107,0.0,0.0,900.5386,368.3505,861.8836,397.6711,783.33276,394.8617,836.88116,527.27277,725.4267,580.3629,904.60846,562.0313,881.29236,612.8295,596.3749,418.1273,548.0775,408.26874,437.5939,452.07263,395.3432,484.43347,238.4183,398.9656,251.94992,460.56012
943.92444,449.17575,0.0,0.0,944.2674,424.88885,0.0,0.0,900.2396,368.6602,860.52344,397.2129,783.3137,394.17502,837.3758,525.43286,723.63477,579.1842,904.1502,561.5984,881.7136,612.2415,597.90045,415.9377,550.5211,406.64954,441.0473,448.8758,398.0681,485.13757,236.56335,393.51654,251.43365,462.44366
944.0912,448.5329,0.0,0.0,944.2964,424.4696,0.0,0.0,900.1344,368.82727,860.85974,396.82678,783.83765,394.03366,837.2846,524.67944,725.033,578.2435,904.44214,561.83594,881.5456,612.91895,598.5078,413.34402,551.24304,404.0792,440.6653,449.27377,398.0296,485.30975,238.09143,393.2905,252.60428,461.87354
945.5991,443.3972,0.0,0.0,943.3721,423.4244,0.0,0.0,899.83386,376.55853,871.8052,391.6857,782.5672,398.3152,842.8274,524.9576,729.9673,583.2269,913.25964,563.67786,893.35583,599.7808,602.7466,391.80768,550.2106,384.4602,453.1192,435.2094,419.96747,457.4461,300.869,401.5589,308.16925,441.6092
946.3594,446.36694,0.0,0.0,945.8635,423.25766,0.0,0.0,902.0938,369.76462,865.924,395.58624,786.85724,393.58057,842.4306,524.6199,727.0548,576.99414,904.3593,564.23724,881.7372,614.2091,600.17285,410.0509,551.58813,400.6789,441.27597,449.71136,399.29764,486.12363,235.47388,395.40866,249.13498,463.78766
945.563,447.12573,0.0,0.0,945.49536,423.80695,0.0,0.0,902.30066,369.33676,864.22516,395.14062,786.987,392.80777,839.9105,525.02484,727.66223,577.10486,903.8838,562.9752,880.3743,613.3889,597.2172,408.36197,549.7368,399.23224,439.95114,449.79523,398.9478,488.08057,236.13977,392.6861,250.69574,465.38348
945.93384,446.09674,0.0,0.0,945.5426,422.79248,0.0,0.0,901.8552,369.32578,865.2594,396.14758,787.26935,393.47614,842.1715,525.2343,727.56573,576.3752,905.02234,564.18,880.64075,614.42365,599.11035,408.05975,551.10297,399.0053,441.5514,448.54114,400.28357,488.03198,236.45197,390.56128,251.3023,465.09644
946.58777,439.60345,960.1959,423.11078,943.41724,418.9989,0.0,0.0,898.6031,374.03,875.8945,394.35468,781.11664,398.7385,847.4922,528.1539,728.2555,582.5391,914.60767,565.1936,892.9847,599.49976,603.69354,393.46692,547.58496,385.368,451.70752,435.28442,415.86523,458.22232,298.73553,399.68378,306.77643,441.89465
945.68176,437.23154,959.444,421.22128,942.51086,415.50656,0.0,0.0,896.87085,370.9402,874.61847,399.62308,777.6417,398.1632,842.3807,534.5194,728.34625,581.38574,917.7586,568.834,892.79504,599.49286,602.1021,403.83606,544.84906,391.65997,452.659,445.009,412.69525,453.42676,300.12753,410.39136,305.43082,432.05267
947.8586,433.6552,962.2936,416.0932,941.44055,411.207,0.0,0.0,891.2691,369.1915,878.9302,401.02295,775.8161,399.12317,845.7439,536.9685,728.6354,580.2151,918.9636,570.6161,891.0346,598.9464,606.8115,407.26242,545.57904,394.71234,452.2638,446.318,411.87,453.57776,299.1843,410.03885,304.0034,428.33905
951.2776,432.93466,966.5687,415.2896,944.5861,409.80655,0.0,0.0,892.665,367.39432,880.67834,403.20026,776.43335,399.2704,849.92395,539.8198,726.41516,579.7643,922.5878,571.227,889.2392,599.6266,609.2887,413.10876,547.3508,400.46954,451.51633,445.67133,410.43387,456.26352,297.26584,406.89792,303.61523,431.19336
949.8948,432.0655,964.581,414.9045,943.911,409.23123,0.0,0.0,892.81366,366.7537,877.68604,403.5609,776.4645,398.65005,848.65015,540.5246,726.0187,578.3803,921.70776,571.223,889.93066,599.3342,607.3926,416.08972,547.27136,403.22107,450.06085,446.30038,410.43994,457.67523,295.45645,406.4926,302.00427,432.24017
950.83374,432.08554,965.4048,414.79654,944.4163,409.32184,0.0,0.0,893.19904,367.67694,880.1541,404.51602,777.28937,399.52325,849.6002,541.321,727.09937,578.56744,921.60284,571.02783,889.73975,599.13904,608.9514,415.76953,547.8176,402.36496,451.61258,447.84753,411.67108,456.67752,296.49646,407.5224,302.2393,429.2808
950.2803,432.7371,964.6533,416.1241,945.0627,410.50342,0.0,0.0,894.94147,368.3959,877.9198,400.96722,777.07654,399.16052,848.0154,536.3523,730.85864,581.0862,919.5291,569.9569,890.6367,598.92017,603.91406,405.91028,543.9673,393.3199,450.81097,446.31,410.26837,454.40448,297.79495,409.1139,302.6881,429.79068
950.7025,435.6839,965.10925,418.87976,945.9955,413.84708,0.0,0.0,897.3972,371.01172,879.8646,400.06125,778.23596,400.0907,849.0504,535.19434,729.63245,582.6594,918.57544,568.27045,893.0842,599.5502,605.61755,401.8944,545.24255,390.8441,452.29224,440.66766,411.77118,453.50504,301.13623,403.19366,306.6966,431.06302
947.6721,440.2115,962.1554,423.98688,944.71027,418.2087,0.0,0.0,899.11786,372.65396,877.72363,399.8742,779.28894,400.20367,845.69556,533.6739,726.7308,584.5836,916.16113,564.19586,895.02747,599.8074,607.71405,401.79718,549.4211,391.45636,456.27426,441.07474,416.06003,456.32257,302.13162,401.61163,309.16843,433.65137
947.00964,442.02722,0.0,0.0,944.92236,421.5819,0.0,0.0,899.81354,376.2345,871.3485,396.83673,779.9888,399.38464,842.58673,529.8304,728.7578,582.8297,915.0657,563.2911,892.08325,599.31604,601.85187,393.25977,547.9186,383.93365,452.7773,436.33215,416.9331,453.2274,303.65927,402.65475,309.79822,436.04993
944.57654,449.0042,0.0,0.0,945.1715,425.40778,0.0,0.0,901.3415,371.47455,861.73413,399.5479,781.1033,395.14365,837.48645,526.44995,723.69995,578.2963,906.1783,563.25226,882.6857,613.31805,590.4207,410.74994,541.0619,399.12756,430.97043,449.19916,386.1161,476.7444,229.02472,401.01944,240.51215,456.4429
942.95496,443.39148,0.0,0.0,942.20605,424.2454,0.0,0.0,899.89026,379.36526,864.88,394.87793,780.15204,400.33606,834.3313,523.42444,731.45044,581.563,912.2771,562.68463,892.6363,598.6304,592.32825,388.47278,542.669,379.39548,442.69952,431.2833,408.99573,445.63586,297.0453,403.9241,301.14224,432.1678
941.5969,444.543,0.0,0.0,943.0297,425.21747,0.0,0.0,902.2893,378.24414,860.4052,396.0107,778.6167,398.2304,831.5759,524.4343,731.10596,580.25006,910.3815,563.19617,891.5802,598.2411,586.43567,390.5955,538.60474,379.35977,441.2536,436.51462,405.9881,445.09763,293.88116,408.3132,296.98373,430.22543
942.3712,444.38718,0.0,0.0,943.4574,425.21356,0.0,0.0,902.35913,378.7943,862.2519,396.07642,779.1034,398.93784,834.66437,524.64136,730.0435,580.02234,910.59155,564.65826,890.59937,598.4923,590.3159,389.9588,541.6808,379.58124,444.82892,432.90094,409.62912,444.39996,299.09195,403.67044,302.71225,429.3536
942.5823,444.05515,0.0,0.0,943.02423,425.4631,0.0,0.0,902.50574,380.0586,865.1205,395.2982,781.3149,399.99728,837.7176,524.3147,729.3594,580.0254,910.993,565.404,891.0873,598.9581,594.53784,391.2251,545.6665,381.7837,444.07465,430.63254,410.72168,445.21228,298.19006,403.37534,302.02505,431.89294
943.06824,444.16235,0.0,0.0,942.5624,425.56714,0.0,0.0,901.6045,380.72052,867.6013,395.53696,782.3475,400.9374,839.7284,525.47516,728.5527,580.5275,911.8356,566.2359,892.4007,599.3186,599.0755,393.17505,549.38306,384.33493,447.89667,432.02274,415.3824,448.50027,299.72253,404.67883,303.9907,435.08575
941.64856,443.5723,0.0,0.0,940.9807,425.66705,0.0,0.0,901.6378,381.6073,867.7064,394.20895,784.245,401.24475,838.82623,525.7945,728.8158,580.98895,911.6653,564.8726,892.0533,599.0829,600.7458,393.5182,552.3627,385.7259,451.5243,429.9356,421.84592,448.28207,306.1754,400.39667,310.26447,432.56433
941.8545,444.04956,0.0,0.0,941.43536,426.31744,0.0,0.0,901.97485,382.15363,866.52686,393.45004,784.08527,401.3786,838.8457,525.01196,727.9624,581.44604,911.53894,564.52325,891.89514,599.49725,601.10767,392.5263,553.3497,385.4589,452.05786,429.30762,423.43964,449.5515,308.11618,401.3488,312.73648,435.9517
939.45715,442.8006,0.0,0.0,940.65753,425.13672,0.0,0.0,903.4678,380.6187,863.3821,394.7371,784.8828,399.92834,835.88745,527.3133,728.30786,580.2788,909.6279,566.4367,893.35803,599.3835,599.176,397.8233,553.8782,388.72797,450.1631,437.10953,422.1065,452.36993,302.32056,408.11224,306.47986,436.26398
938.00476,444.28107,0.0,0.0,939.78564,425.88593,0.0,0.0,902.3186,379.2784,860.81055,395.3404,782.6982,398.82397,835.3338,528.58246,728.1575,580.74243,909.9529,568.1127,892.732,599.94293,595.7288,398.5597,550.60535,388.6975,449.0765,439.46378,419.20352,453.89948,299.53946,407.87552,304.08932,436.54437
939.7358,445.9451,0.0,0.0,941.38403,427.27887,0.0,0.0,903.6843,380.15048,862.6213,395.48386,784.1595,399.31137,833.7422,527.5969,729.3605,582.0596,909.87085,565.6321,892.649,600.09985,597.0388,397.53067,551.64764,387.34763,449.55933,440.89,418.6988,453.1786,297.34232,408.33713,301.4405,433.904
940.8833,444.8061,0.0,0.0,942.4249,426.693,0.0,0.0,904.7578,381.40158,862.5867,396.1408,785.86707,400.99707,833.85394,527.1456,731.0119,581.5495,910.0057,565.9433,891.58997,600.1093,595.5857,397.7264,551.14124,388.0413,447.01993,439.1597,417.9541,453.3871,296.2336,405.24023,299.75894,433.23743
942.6517,445.84808,0.0,0.0,944.11,428.08743,0.0,0.0,907.0673,382.99225,867.5702,395.34305,788.5639,401.75977,839.97577,525.86145,730.54767,581.7511,910.70483,565.6514,891.89136,600.34375,600.23395,395.4485,554.26654,386.96796,447.57104,435.3466,418.90393,454.72095,297.66238,401.3036,302.45352,436.34335
943.7824,447.19086,0.0,0.0,944.7391,428.98962,0.0,0.0,906.7776,383.1873,869.2348,395.23788,788.2651,401.3524,840.81384,525.76843,728.90497,582.5482,911.50354,564.603,893.0075,600.54535,601.6441,393.65585,554.368,385.2305,449.60587,437.62643,420.0451,457.67914,294.96408,404.0952,301.03015,440.4229
943.97833,448.22034,0.0,0.0,945.5481,430.32208,0.0,0.0,908.3544,384.3933,866.9843,395.6337,788.9391,401.32666,837.3751,525.9385,730.16077,582.39246,912.13745,563.9024,893.5678,600.1696,597.1819,393.73907,551.6426,384.86276,447.39633,440.10797,418.92627,458.28683,293.54092,407.28625,298.75943,441.1202
942.4761,453.5611,0.0,0.0,945.83984,432.84558,0.0,0.0,908.7002,380.45444,859.2009,400.76654,789.85834,398.81827,836.05597,525.16003,726.673,577.6758,903.3063,559.0072,880.21173,613.46466,591.31793,415.2796,549.18054,404.02887,434.5464,457.23288,397.17877,484.5539,233.43375,404.24786,244.32025,458.06995
941.7667,452.9329,0.0,0.0,944.17334,430.61676,0.0,0.0,902.0993,375.72342,852.96643,398.2036,778.4333,395.2483,833.12146,529.2467,727.09485,582.14526,903.2389,562.1639,882.50476,612.2438,578.6217,414.2425,533.1242,402.28445,429.63028,463.98444,390.0355,485.22998,239.4194,416.61243,250.42758,461.2184
939.0625,451.19763,0.0,0.0,940.83453,429.19864,0.0,0.0,899.20795,374.94376,853.60596,397.0406,778.4008,394.38297,833.0974,529.2787,727.867,580.6928,903.27155,565.17395,881.701,612.7055,580.93677,412.78452,535.2325,400.8949,426.38367,460.802,387.70425,483.0002,237.55316,417.65533,249.15518,463.43146
943.0907,448.27747,0.0,0.0,941.632,426.8662,0.0,0.0,897.76416,376.4926,859.6727,396.1046,781.3629,396.31213,833.2964,530.10657,729.4097,581.61816,904.0821,564.9874,881.11755,611.1638,583.4308,411.9679,535.6513,400.86603,426.34378,461.26752,390.12567,483.25308,235.14459,420.2693,244.89636,462.27985
946.59644,445.83682,0.0,0.0,945.0607,423.19876,0.0,0.0,899.435,372.02917,859.9196,396.6989,783.5976,394.9119,831.89294,531.4057,727.7464,581.7404,905.4278,565.0702,882.4768,613.82495,588.15497,414.67896,541.3608,403.7517,428.90152,459.60468,392.28693,485.5196,231.21631,414.09042,242.97238,463.39545
946.22327,443.98413,0.0,0.0,944.29626,420.04758,0.0,0.0,897.83875,368.06854,863.88165,397.8227,782.1747,394.02725,836.13605,532.3407,728.03064,582.04016,905.6554,566.4678,882.7562,616.0112,593.8932,415.78857,543.599,404.46072,435.3253,460.1178,394.3295,486.45972,236.5581,411.43732,249.72452,463.3822
946.6459,440.68173,0.0,0.0,943.3502,418.9682,0.0,0.0,892.7521,370.918,863.09686,390.79785,775.15674,396.77518,832.8834,524.0935,727.32587,584.64374,911.89844,558.62,896.6467,617.9923,603.4951,401.93808,549.58826,396.18866,445.46732,443.49384,405.71832,474.50696,264.04636,387.67767,273.37033,442.4343
946.1129,440.11884,0.0,0.0,943.032,418.3053,0.0,0.0,893.1519,370.85583,864.7406,392.5573,775.2429,397.1482,834.06525,525.4324,727.24054,584.4989,911.224,559.5505,896.7197,618.214,604.4247,403.5617,549.58435,396.5578,447.9654,445.41602,406.5559,472.4502,263.45444,389.4777,272.10022,438.65897
944.41345,441.2256,0.0,0.0,942.08655,419.34552,0.0,0.0,892.7997,371.04004,864.17596,392.8228,774.6831,396.82794,835.7003,525.33563,728.65356,584.60834,911.28467,559.9452,896.5238,618.6991,606.1172,401.06772,551.25653,394.04294,450.51077,444.27264,407.89154,472.07797,267.42813,388.7099,277.05814,440.43417
946.0995,441.62033,0.0,0.0,944.3087,420.2989,0.0,0.0,895.35675,372.53915,862.24744,392.70334,775.6378,396.87918,831.07544,524.74097,730.7713,584.3712,910.08374,557.6333,895.212,617.4238,600.68286,400.53613,547.60736,392.58472,446.74094,446.20523,405.63766,468.25162,267.81403,395.50262,275.27295,437.8257
946.63135,444.5209,0.0,0.0,945.6746,420.8758,0.0,0.0,899.47,368.79776,863.7112,397.91318,781.3131,394.54263,836.2498,529.5942,729.4083,581.3939,904.46716,563.32904,881.993,613.22845,593.13965,413.04453,542.46265,401.27496,430.55212,458.54657,387.26016,482.32425,237.74854,412.9429,249.26556,461.2325
945.9576,446.36243,0.0,0.0,945.1531,423.44714,0.0,0.0,900.1599,371.57172,863.6433,397.71893,782.0429,395.57886,836.16174,529.4987,727.7609,581.5477,903.5177,565.13367,882.56067,613.6013,593.4737,412.62485,543.4624,401.4494,430.94067,457.47705,389.0686,482.45374,237.64868,413.39252,249.00809,462.36707
943.26337,449.4119,0.0,0.0,943.1714,426.24005,0.0,0.0,898.7831,372.2327,859.3705,398.17328,780.8281,395.20508,833.4654,530.50684,726.9496,581.5377,904.7543,565.40454,881.7893,613.1904,590.3315,413.64883,542.34296,402.43503,427.70483,456.9784,386.8215,483.40585,234.77792,409.74786,246.93115,462.0784
942.9232,449.67294,0.0,0.0,942.4496,426.96448,0.0,0.0,898.00604,374.21317,859.48364,397.87982,780.1581,397.04526,833.72766,528.68243,726.81396,582.54114,904.61194,564.5372,881.7197,613.1421,589.3021,410.60727,540.96094,400.22003,427.457,454.82318,386.6002,481.64932,236.59344,410.35974,247.83954,461.9987
