0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
982.6028,189.15735,0.0,0.0,963.4005,176.81653,0.0,0.0,907.92926,212.04205,918.124,321.0429,890.87714,348.3641,929.60614,473.20953,923.02094,510.82837,1032.033,478.6961,1054.5444,499.5043,936.60077,624.7727,918.3205,641.67755,960.4818,886.65405,970.1567,908.77185,0.0,0.0,912.4887,1080.0
992.9753,188.17868,991.68365,169.6964,970.4869,175.39783,0.0,0.0,908.4502,211.35402,928.6083,323.20312,891.74927,346.8116,936.38696,478.02264,925.83765,505.82895,1048.5333,462.57324,1067.6635,475.61182,942.6208,626.12164,917.103,641.9498,962.7678,893.43005,967.89954,914.8154,0.0,0.0,0.0,0.0
998.9174,188.7415,997.4094,171.24757,977.25385,176.03052,0.0,0.0,918.2059,210.33556,950.83795,325.5091,893.4144,344.65543,965.04553,477.50458,927.6512,501.52884,1054.3927,448.55923,1063.3184,450.32492,957.7878,627.5011,919.37164,640.83545,968.47437,899.7786,964.5055,917.6616,0.0,0.0,0.0,0.0
1004.75195,188.03262,0.0,0.0,985.271,175.343,0.0,0.0,927.32245,209.30406,948.1,324.84763,901.0952,342.81857,970.6243,468.6339,936.1689,494.8087,1056.4373,424.25705,1058.305,438.2602,955.44476,627.965,924.0343,640.095,966.3239,900.7048,967.45184,917.4829,0.0,0.0,0.0,0.0
1008.4384,188.74397,1004.2872,173.19905,989.8682,176.78032,0.0,0.0,932.4672,207.21185,963.8074,313.3062,905.6871,341.11237,1011.3617,429.82764,955.53516,484.17554,1068.1615,380.16095,1052.5378,400.9252,966.75366,620.04016,928.28467,634.9109,970.8262,897.074,967.1315,920.6397,0.0,0.0,0.0,0.0
1007.77795,190.00946,1003.9735,173.52621,989.08044,175.87387,0.0,0.0,933.06464,202.31735,952.186,311.60098,909.3422,336.34937,992.4322,439.5002,958.45386,487.67917,1058.8645,379.1612,1036.8275,398.23334,964.6517,624.28845,934.5965,638.4232,966.115,899.0094,963.5713,919.9772,0.0,0.0,899.65106,1080.0
952.9885,193.55612,950.61444,176.25352,928.2437,182.09428,0.0,0.0,872.1356,214.26468,946.65204,320.90527,847.8802,343.74387,978.88226,454.19324,877.9573,496.16876,1007.61273,389.6902,985.30975,413.6598,964.5117,625.5899,899.6353,639.7191,953.72156,888.6257,941.25903,909.0421,0.0,0.0,887.5765,1080.0
952.1768,194.87912,949.4638,177.38054,927.43,184.09512,0.0,0.0,873.4724,217.82654,946.3361,323.73148,849.38324,346.50595,976.9329,465.37897,876.7916,498.8977,1007.0547,406.56152,980.5361,410.08676,959.41406,625.3078,896.12256,639.66034,951.8083,884.44836,941.41644,905.924,0.0,0.0,886.64233,1077.8331
949.61487,194.82971,946.94586,178.3368,925.1371,184.98761,0.0,0.0,872.2004,218.6792,949.72986,322.34656,849.0747,348.5388,994.7741,440.3964,888.2375,484.21475,1023.37067,406.07547,997.132,419.52548,957.33624,627.6565,893.1922,642.7521,948.891,885.4725,941.5782,909.3963,0.0,0.0,886.5597,1080.0
947.3895,192.32286,943.36,179.09927,929.24286,179.80249,0.0,0.0,873.72015,210.3487,892.71277,325.9987,865.14294,345.5595,949.96643,435.29077,934.7783,473.3313,1021.9258,393.07608,1011.54535,415.01797,923.8623,628.22546,902.84937,641.58264,942.90515,883.8347,941.23096,910.7084,0.0,0.0,872.51337,1080.0
945.87195,190.46823,941.1089,177.50525,925.6368,179.45262,0.0,0.0,867.30566,211.13667,910.3914,323.0815,856.03625,346.59454,984.8636,424.70667,939.428,474.53082,1034.0881,393.90228,1019.569,422.99252,931.9182,627.8628,893.8814,642.00433,943.9133,889.06,936.499,917.3923,0.0,0.0,872.3747,1080.0
936.8342,190.53142,934.67706,177.8709,917.9631,180.45763,0.0,0.0,862.56323,214.48029,907.46014,311.418,841.3486,360.7119,973.1032,382.164,911.1381,499.367,1036.2914,378.43542,1022.32294,452.5991,932.7153,621.2513,888.406,645.7793,947.1641,886.3951,930.5746,923.01324,0.0,0.0,872.21893,1080.0
931.3283,189.00157,928.97095,176.11583,912.45306,178.86311,0.0,0.0,858.72974,214.82327,891.20013,317.95245,845.6303,359.85068,954.8429,410.77625,917.29504,503.92612,1042.4292,401.3196,1028.1809,459.76932,922.6326,625.8028,890.83575,648.18677,941.6355,887.5734,932.24347,921.9126,0.0,0.0,870.9644,1080.0
930.2569,190.53137,928.2776,176.5377,910.82635,178.91946,0.0,0.0,856.18494,212.44817,890.6778,322.60107,841.96643,353.73434,950.89764,432.61673,904.1556,502.6391,1049.2429,418.90057,1026.865,472.15192,923.16785,628.4337,890.1056,647.05383,938.06964,887.41425,933.7046,915.7601,0.0,0.0,873.04193,1080.0
929.4894,192.16356,928.6265,176.31804,908.0049,179.74814,0.0,0.0,851.77405,213.46294,894.15497,329.37805,834.4045,350.60086,931.61774,472.96042,887.0036,505.63644,1042.0669,469.88162,1046.9194,481.22418,928.00433,632.7049,886.9922,649.2049,939.53033,890.7096,929.80743,915.06287,0.0,0.0,869.124,1080.0
930.8136,192.33368,929.4115,176.43512,909.1373,179.65674,0.0,0.0,851.4494,213.21178,894.3124,330.65213,834.93445,351.23175,938.75397,477.79453,887.99054,516.4881,1049.6818,465.44,1035.6118,495.47253,926.7863,630.11755,886.6267,645.4113,934.7152,891.22687,927.9145,912.9326,0.0,0.0,867.6176,1080.0
930.1947,192.47325,928.3122,176.65381,908.7279,179.71936,0.0,0.0,851.0512,212.216,901.279,332.76462,829.43884,349.97305,950.4437,484.3921,880.79974,519.73425,1053.8248,480.21277,1030.5502,514.9409,931.79224,631.22736,884.41797,645.0692,935.7917,890.8362,924.959,910.0587,0.0,0.0,868.97687,1080.0
930.33105,193.36198,929.85223,175.10188,907.1725,179.48941,0.0,0.0,851.7779,211.1949,901.4625,324.2286,830.07007,349.94714,947.37476,479.1382,872.50806,524.5337,1048.6046,511.2182,1011.42554,540.6622,930.4248,629.9773,880.3715,649.0073,937.43005,872.3929,933.3043,902.0142,0.0,0.0,0.0,0.0
930.6345,192.38347,930.5036,173.79236,907.3828,178.30861,0.0,0.0,853.0183,209.79675,901.7219,325.91586,832.242,347.87723,945.117,492.72925,869.3207,523.87885,1050.6848,539.4089,1008.2544,549.0166,930.7392,632.19775,882.60626,650.2764,936.20764,875.9599,936.9686,905.6834,0.0,0.0,0.0,0.0
935.2617,191.2811,933.9069,175.35379,913.2825,178.76337,0.0,0.0,856.0349,211.65034,907.02216,331.3222,833.2295,351.04562,949.94824,493.8245,872.9566,528.5197,1057.5408,553.7362,1031.4921,575.8685,936.668,634.11237,890.47107,649.75684,937.32294,888.2928,939.21533,911.2216,0.0,0.0,0.0,0.0
938.93207,191.05344,937.0003,175.3289,916.6862,179.19347,0.0,0.0,859.2087,213.32196,911.3661,332.91586,833.79675,353.26587,953.35864,493.98828,873.0441,529.7635,1054.6696,560.07697,1029.8228,584.4954,935.2856,636.50604,887.5489,652.2918,936.8255,886.1825,941.6034,909.20123,0.0,0.0,0.0,0.0
942.8104,192.0153,941.25183,176.44946,921.11176,180.21588,0.0,0.0,861.4728,213.14531,914.12885,332.8776,834.75586,356.122,959.50494,493.54343,880.0311,535.8138,1048.7465,581.1751,1034.891,616.4011,937.9395,639.55,888.5405,657.22705,932.61115,883.825,935.7767,915.04193,0.0,0.0,0.0,0.0
944.6041,189.66675,942.58813,173.74933,922.485,178.2507,0.0,0.0,863.2178,211.58727,914.1671,330.66183,839.8378,355.90268,957.19635,489.09283,886.10565,535.3386,1040.0623,578.587,1029.9305,626.94995,935.461,644.06506,889.90564,661.8244,924.88367,890.2725,937.2127,921.14923,0.0,0.0,0.0,0.0
947.40643,190.49942,945.64966,173.88512,924.1156,179.68571,0.0,0.0,865.26385,212.99928,921.766,326.5654,846.3589,356.84747,960.3184,482.2336,891.7944,538.6205,1027.8246,576.87445,1010.0061,640.3189,939.53485,640.8595,891.9526,660.0497,929.372,883.7624,935.5608,918.46783,0.0,0.0,0.0,0.0
952.5579,192.77927,951.75824,175.53117,929.1147,180.95901,0.0,0.0,869.417,213.34584,918.64087,327.65082,857.5336,359.90024,955.13763,484.52466,905.16125,543.34186,1025.4053,593.89014,1007.45123,658.206,938.1162,637.8395,898.0674,657.85583,932.5436,880.18896,934.96313,919.1032,0.0,0.0,876.3562,1079.4261
954.77875,193.18112,953.7807,176.03902,930.6951,180.86133,0.0,0.0,872.18085,215.2765,909.15985,332.78336,870.285,359.78375,939.41974,496.5509,914.2601,542.16504,1030.2678,610.0761,1001.4172,665.94635,931.4605,634.9985,905.3705,652.104,936.8879,874.8564,944.6391,907.50604,0.0,0.0,869.58746,1077.365
957.88007,191.68204,956.43976,174.46922,935.8656,178.99843,0.0,0.0,879.1174,214.08623,883.149,331.20566,885.66595,354.80585,909.8919,500.20477,927.3611,530.51465,1020.2099,618.68066,997.42163,671.1085,910.5671,626.8557,909.41437,643.6967,939.51215,852.89355,948.638,889.00385,899.70325,1022.4169,872.64923,1064.0062
959.3073,189.65947,957.22565,172.72174,937.0756,177.60631,0.0,0.0,881.4941,213.15657,887.1744,328.2906,888.6069,356.35062,914.71295,488.5973,930.13184,532.18463,1015.6897,610.04865,993.5816,683.91815,915.2498,631.1968,915.2727,649.5306,935.4927,858.00226,957.6221,894.4475,0.0,0.0,888.40857,1054.9927
960.7674,186.98906,958.7395,169.7933,939.12384,175.8811,0.0,0.0,882.71783,210.41924,908.9502,319.5034,880.02344,360.9775,946.16,472.33832,925.7435,545.59735,1019.60126,613.8168,994.13635,697.30975,940.0533,639.5634,919.1843,663.73376,937.46063,876.3219,940.772,923.5479,0.0,0.0,0.0,0.0
967.8743,185.22469,965.1978,168.0472,945.96027,172.99123,0.0,0.0,886.5914,205.94368,918.05566,320.7907,879.93353,357.86948,953.9896,476.16882,926.40826,545.36096,1020.76086,614.31085,991.23285,698.32983,947.12,634.4646,922.5046,655.44196,935.31885,874.8597,943.9226,913.62415,0.0,0.0,0.0,0.0
969.56616,185.53555,967.98926,168.10333,947.4117,172.69153,0.0,0.0,887.2713,204.66055,919.7135,321.26694,880.9234,356.5468,952.6685,479.24625,926.62354,545.4747,1020.8095,615.77435,991.0933,699.4258,947.35846,634.5245,921.80804,654.7614,933.7169,874.6213,939.52625,913.2684,0.0,0.0,884.4188,1079.555
